id,criteria,baseGameWins,freeGameWins,payoutMultiplier
1522,freegame,0.0,0.31,0.31
1523,freegame,0.0,182.92,182.92
1524,freegame,0.0,99.59,99.59
1525,freegame,0.0,174.04,174.04
1526,freegame,0.0,284.62,284.62
1527,freegame,0.0,79.93,79.93
1528,freegame,0.0,90.58,90.58
1529,freegame,0.0,10.81,10.81
1530,freegame,0.0,4.03,4.03
1531,freegame,0.0,31.53,31.53
1532,freegame,0.0,16.56,16.56
1533,freegame,0.0,2.83,2.83
1534,freegame,0.0,301.32,301.32
1535,freegame,0.0,50.51,50.51
1536,freegame,0.0,156.74,156.74
1537,freegame,0.0,0.54,0.54
1538,freegame,0.0,191.69,191.69
1539,freegame,0.0,11.35,11.35
1540,freegame,0.0,48.27,48.27
1541,freegame,0.0,295.43,295.43
1542,freegame,0.0,23.06,23.06
1543,freegame,0.0,153.52,153.52
1544,freegame,0.0,0.69,0.69
1545,freegame,0.0,45.55,45.55
1546,freegame,0.0,94.97,94.97
1547,freegame,0.0,56.17,56.17
1548,freegame,0.0,67.2,67.2
1549,freegame,0.0,140.48,140.48
1550,freegame,0.0,140.67,140.67
1551,freegame,0.0,35.16,35.16
1552,freegame,0.0,361.83,361.83
1553,freegame,0.0,0.15,0.15
1554,freegame,0.0,0.05,0.05
1555,freegame,0.0,81.21,81.21
1556,freegame,0.0,122.24,122.24
1557,freegame,0.0,0.0,0.0
1558,freegame,0.0,9.64,9.64
1559,freegame,0.0,61.35,61.35
1560,freegame,0.0,87.99,87.99
1561,freegame,0.0,115.18,115.18
1562,freegame,0.0,134.06,134.06
1563,freegame,0.0,19.11,19.11
1564,freegame,0.0,13.09,13.09
1565,freegame,0.0,51.18,51.18
1566,freegame,0.0,25.76,25.76
1567,freegame,0.0,1.56,1.56
1568,freegame,0.0,70.58,70.58
1569,freegame,0.0,20.38,20.38
1570,freegame,0.0,0.09,0.09
1571,freegame,0.0,5.33,5.33
1572,freegame,0.0,100.35,100.35
1573,freegame,0.0,0.77,0.77
1574,freegame,0.0,2.26,2.26
1575,freegame,0.0,167.74,167.74
1576,freegame,0.0,0.42,0.42
1577,freegame,0.0,264.35,264.35
1578,freegame,0.0,218.73,218.73
1579,freegame,0.0,0.13,0.13
1580,freegame,0.0,298.15,298.15
1581,freegame,0.0,20.98,20.98
1582,freegame,0.0,83.75,83.75
1583,freegame,0.0,50.29,50.29
1584,freegame,0.0,1.25,1.25
1585,freegame,0.0,39.33,39.33
1586,freegame,0.0,36.5,36.5
1587,freegame,0.0,103.37,103.37
1588,freegame,0.0,126.02,126.02
1589,freegame,0.0,278.92,278.92
1590,freegame,0.0,4.73,4.73
1591,freegame,0.0,91.72,91.72
1592,freegame,0.0,165.56,165.56
1593,freegame,0.0,92.76,92.76
1594,freegame,0.0,26.05,26.05
1595,freegame,0.0,54.87,54.87
1596,freegame,0.0,46.38,46.38
1597,freegame,0.0,426.82,426.82
1598,freegame,0.0,117.21,117.21
1599,freegame,0.0,271.16,271.16
1600,freegame,0.0,66.18,66.18
